LDNS,Hostname,Hit,Timestamp
209.18.47.61,github.com,False,1759842028.0466304
209.18.47.61,slack.com,False,1759842028.125877
209.18.47.61,movistar.es,False,1759842028.22326
209.18.47.62,google.com,True,1759842028.29105
209.18.47.62,facebook.com,True,1759842028.3563018
209.18.47.62,youtube.com,True,1759842028.425245
209.18.47.62,twitter.com,True,1759842028.4740589
209.18.47.62,microsoft.com,False,1759842028.5262632
209.18.47.62,github.com,False,1759842028.5915275
209.18.47.62,slack.com,False,1759842028.6604545
209.18.47.62,movistar.es,False,1759842028.7131178
212.230.255.1,google.com,True,1759842028.8407657
212.230.255.1,facebook.com,True,1759842029.0641193
212.230.255.1,youtube.com,True,1759842029.2678082
212.230.255.1,twitter.com,True,1759842029.4260235
212.230.255.1,microsoft.com,True,1759842029.5748117
212.230.255.1,github.com,True,1759842029.7196124
212.230.255.1,slack.com,False,1759842029.8474495
212.230.255.1,movistar.es,False,1759842029.987918
212.230.255.129,google.com,True,1759842030.1123815
212.230.255.129,facebook.com,False,1759842030.2543373
212.230.255.129,youtube.com,True,1759842030.4976606
212.230.255.129,twitter.com,False,1759842030.699334
212.230.255.129,microsoft.com,True,1759842030.907258
212.230.255.129,github.com,False,1759842031.109105
212.230.255.129,slack.com,False,1759842031.3146474
212.230.255.129,movistar.es,False,1759842031.5224283
84.236.142.130,google.com,True,1759842031.726032
84.236.142.130,facebook.com,True,1759842031.9349656
84.236.142.130,youtube.com,True,1759842032.0927846
84.236.142.130,twitter.com,True,1759842032.3428633
84.236.142.130,microsoft.com,True,1759842032.5470023
84.236.142.130,github.com,True,1759842032.7496197
84.236.142.130,slack.com,True,1759842032.9079406
84.236.142.130,movistar.es,False,1759842033.1603286
64.233.217.2,google.com,True,1759842333.2433994
64.233.217.2,facebook.com,False,1759842333.3234844
64.233.217.2,youtube.com,True,1759842333.3877928
64.233.217.2,twitter.com,False,1759842333.4591699
64.233.217.2,microsoft.com,True,1759842333.5341904
64.233.217.2,github.com,True,1759842333.6130996
64.233.217.2,slack.com,False,1759842333.688842
64.233.217.2,movistar.es,False,1759842333.7637503
64.233.217.3,google.com,True,1759842333.839274
64.233.217.3,facebook.com,True,1759842333.8971062
64.233.217.3,youtube.com,True,1759842333.953801
64.233.217.3,twitter.com,True,1759842334.0253227
64.233.217.3,microsoft.com,True,1759842334.1001596
64.233.217.3,github.com,True,1759842334.1746678
64.233.217.3,slack.com,True,1759842334.2488015
64.233.217.3,movistar.es,False,1759842334.3311574
64.233.207.16,google.com,True,1759842334.4024525
64.233.207.16,facebook.com,False,1759842334.4730725
64.233.207.16,youtube.com,True,1759842334.544339
64.233.207.16,twitter.com,False,1759842334.61706
64.233.207.16,microsoft.com,False,1759842334.6892
64.233.207.16,github.com,True,1759842334.7620761
64.233.207.16,slack.com,False,1759842334.8331368
64.233.207.16,movistar.es,False,1759842334.9024014
64.233.207.2,google.com,True,1759842334.9791837
64.233.207.2,facebook.com,False,1759842335.0407226
64.233.207.2,youtube.com,True,1759842335.110216
64.233.207.2,twitter.com,False,1759842335.1810808
64.233.207.2,microsoft.com,False,1759842335.259195
64.233.207.2,github.com,True,1759842335.3283267
64.233.207.2,slack.com,False,1759842335.40043
64.233.207.2,movistar.es,False,1759842335.4797688
71.10.216.1,google.com,True,1759842335.5573223
71.10.216.1,facebook.com,True,1759842335.6335433
71.10.216.1,youtube.com,True,1759842335.7108521
71.10.216.1,twitter.com,True,1759842335.7905142
71.10.216.1,microsoft.com,False,1759842335.8707564
71.10.216.1,github.com,False,1759842335.948497
71.10.216.1,slack.com,False,1759842336.027166
71.10.216.1,movistar.es,False,1759842336.097859
71.10.216.2,google.com,True,1759842336.1596994
71.10.216.2,facebook.com,True,1759842336.24333
71.10.216.2,youtube.com,True,1759842336.3024232
71.10.216.2,twitter.com,True,1759842336.3544934
71.10.216.2,microsoft.com,False,1759842336.4207835
71.10.216.2,github.com,False,1759842336.4870386
71.10.216.2,slack.com,False,1759842336.5551345
71.10.216.2,movistar.es,False,1759842336.6167212
209.18.47.61,google.com,True,1759842336.7043164
209.18.47.61,facebook.com,True,1759842336.7978733
209.18.47.61,youtube.com,True,1759842336.8886278
209.18.47.61,twitter.com,True,1759842336.9668362
209.18.47.61,microsoft.com,False,1759842337.0583014
209.18.47.61,github.com,False,1759842337.1567614
209.18.47.61,slack.com,False,1759842337.2527483
209.18.47.61,movistar.es,False,1759842337.3388522
209.18.47.62,google.com,True,1759842337.4046595
209.18.47.62,facebook.com,True,1759842337.4502988
209.18.47.62,youtube.com,True,1759842337.5105038
209.18.47.62,twitter.com,True,1759842337.57972
209.18.47.62,microsoft.com,False,1759842337.6429498
209.18.47.62,github.com,False,1759842337.7060983
209.18.47.62,slack.com,False,1759842337.7731864
209.18.47.62,movistar.es,False,1759842337.8367367
212.230.255.1,google.com,True,1759842338.0109012
212.230.255.1,facebook.com,False,1759842338.2157376
212.230.255.1,youtube.com,True,1759842338.42088
212.230.255.1,twitter.com,False,1759842338.6264346
212.230.255.1,microsoft.com,True,1759842338.8305104
212.230.255.1,github.com,False,1759842338.9678595
212.230.255.1,slack.com,False,1759842339.1375902
212.230.255.1,movistar.es,False,1759842339.3427134
212.230.255.129,google.com,True,1759842339.5471601
212.230.255.129,facebook.com,False,1759842339.7519705
212.230.255.129,youtube.com,True,1759842339.956267
212.230.255.129,twitter.com,False,1759842340.1614065
212.230.255.129,microsoft.com,True,1759842340.3667116
212.230.255.129,github.com,False,1759842340.572729
212.230.255.129,slack.com,False,1759842340.7773066
212.230.255.129,movistar.es,False,1759842340.9811552
84.236.142.130,google.com,True,1759842341.1862466
84.236.142.130,facebook.com,True,1759842341.3294554
84.236.142.130,youtube.com,True,1759842341.4813378
84.236.142.130,twitter.com,True,1759842341.6990724
84.236.142.130,microsoft.com,False,1759842341.9034503
84.236.142.130,github.com,True,1759842342.1089363
84.236.142.130,slack.com,True,1759842342.3103595
84.236.142.130,movistar.es,False,1759842342.5173047
64.233.217.2,google.com,True,1759842642.5821385
64.233.217.2,facebook.com,True,1759842642.6412816
64.233.217.2,youtube.com,True,1759842642.718648
64.233.217.2,twitter.com,True,1759842642.7928753
64.233.217.2,microsoft.com,True,1759842642.853706
64.233.217.2,github.com,True,1759842642.9155028
64.233.217.2,slack.com,True,1759842642.9890728
64.233.217.2,movistar.es,False,1759842643.0596976
64.233.217.3,google.com,True,1759842643.1331716
64.233.217.3,facebook.com,True,1759842643.208267
64.233.217.3,youtube.com,True,1759842643.2811756
64.233.217.3,twitter.com,True,1759842643.34006
64.233.217.3,microsoft.com,True,1759842643.4114954
64.233.217.3,github.com,False,1759842643.486229
64.233.217.3,slack.com,True,1759842643.562256
64.233.217.3,movistar.es,False,1759842643.6344926
64.233.207.16,google.com,True,1759842643.7118905
64.233.207.16,facebook.com,True,1759842643.7689059
64.233.207.16,youtube.com,False,1759842643.8340316
64.233.207.16,twitter.com,False,1759842643.9079852
64.233.207.16,microsoft.com,False,1759842643.980334
64.233.207.16,github.com,False,1759842644.0366993
64.233.207.16,slack.com,False,1759842644.0898395
64.233.207.16,movistar.es,False,1759842644.1534646
64.233.207.2,google.com,True,1759842644.2270272
64.233.207.2,facebook.com,True,1759842644.3018184
64.233.207.2,youtube.com,False,1759842644.374087
64.233.207.2,twitter.com,False,1759842644.428736
64.233.207.2,microsoft.com,False,1759842644.4897683
64.233.207.2,github.com,False,1759842644.5621512
64.233.207.2,slack.com,False,1759842644.6363795
64.233.207.2,movistar.es,False,1759842644.7092092
71.10.216.1,google.com,True,1759842644.7892387
71.10.216.1,facebook.com,True,1759842644.8660574
71.10.216.1,youtube.com,True,1759842644.9355688
71.10.216.1,twitter.com,False,1759842645.0141723
71.10.216.1,microsoft.com,False,1759842645.0973642
71.10.216.1,github.com,False,1759842645.176738
71.10.216.1,slack.com,False,1759842645.2520707
71.10.216.1,movistar.es,False,1759842645.3179607
71.10.216.2,google.com,True,1759842645.38061
71.10.216.2,facebook.com,True,1759842645.4301167
71.10.216.2,youtube.com,True,1759842645.4869955
71.10.216.2,twitter.com,True,1759842645.552848
71.10.216.2,microsoft.com,False,1759842645.617165
71.10.216.2,github.com,False,1759842645.680799
71.10.216.2,slack.com,False,1759842645.7439442
71.10.216.2,movistar.es,False,1759842645.8078835
209.18.47.61,google.com,True,1759842645.9019637
209.18.47.61,facebook.com,True,1759842645.9832253
209.18.47.61,youtube.com,True,1759842646.0702367
209.18.47.61,twitter.com,True,1759842646.16193
209.18.47.61,microsoft.com,True,1759842646.2391558
209.18.47.61,github.com,False,1759842646.3174634
209.18.47.61,slack.com,False,1759842646.394857
209.18.47.61,movistar.es,False,1759842646.4943619
209.18.47.62,google.com,True,1759842646.5653737
209.18.47.62,facebook.com,True,1759842646.6324964
209.18.47.62,youtube.com,True,1759842646.6981282
209.18.47.62,twitter.com,True,1759842646.7618897
209.18.47.62,microsoft.com,False,1759842646.8238375
209.18.47.62,github.com,False,1759842646.889002
209.18.47.62,slack.com,False,1759842646.955655
209.18.47.62,movistar.es,False,1759842647.021718
212.230.255.1,google.com,True,1759842647.1637304
212.230.255.1,facebook.com,False,1759842647.367806
212.230.255.1,youtube.com,False,1759842647.5729055
212.230.255.1,twitter.com,False,1759842647.7765555
212.230.255.1,microsoft.com,True,1759842647.9815805
212.230.255.1,github.com,False,1759842648.1932797
212.230.255.1,slack.com,False,1759842648.3909907
212.230.255.1,movistar.es,False,1759842648.5956585
212.230.255.129,google.com,True,1759842648.9041336
212.230.255.129,facebook.com,True,1759842649.0423818
212.230.255.129,youtube.com,False,1759842649.2117116
212.230.255.129,twitter.com,False,1759842649.5179791
212.230.255.129,microsoft.com,True,1759842649.72012
212.230.255.129,github.com,False,1759842649.9273884
212.230.255.129,slack.com,False,1759842650.1334555
212.230.255.129,movistar.es,False,1759842650.3377807
84.236.142.130,google.com,True,1759842650.5418978
84.236.142.130,facebook.com,True,1759842650.7473693
84.236.142.130,youtube.com,True,1759842650.9514253
84.236.142.130,twitter.com,True,1759842651.1562028
84.236.142.130,microsoft.com,True,1759842651.3617444
84.236.142.130,github.com,False,1759842651.5657704
84.236.142.130,slack.com,True,1759842651.77014
84.236.142.130,movistar.es,False,1759842651.9761302
64.233.217.2,google.com,True,1759842952.0412452
64.233.217.2,facebook.com,True,1759842952.101038
64.233.217.2,youtube.com,True,1759842952.1730764
64.233.217.2,twitter.com,True,1759842952.2367287
64.233.217.2,microsoft.com,True,1759842952.314452
64.233.217.2,github.com,True,1759842952.3895943
64.233.217.2,slack.com,True,1759842952.4680533
64.233.217.2,movistar.es,False,1759842952.5440779
64.233.217.3,google.com,True,1759842952.6222174
64.233.217.3,facebook.com,True,1759842952.7010663
64.233.217.3,youtube.com,True,1759842952.7820756
64.233.217.3,twitter.com,True,1759842952.8609278
64.233.217.3,microsoft.com,True,1759842952.9374657
64.233.217.3,github.com,True,1759842953.020208
64.233.217.3,slack.com,True,1759842953.0986686
64.233.217.3,movistar.es,False,1759842953.1788056
64.233.207.16,google.com,True,1759842953.2560592
64.233.207.16,facebook.com,False,1759842953.3371196
64.233.207.16,youtube.com,False,1759842953.4121304
64.233.207.16,twitter.com,False,1759842953.4699268
64.233.207.16,microsoft.com,False,1759842953.5465548
64.233.207.16,github.com,True,1759842953.6269834
64.233.207.16,slack.com,False,1759842953.7143168
64.233.207.16,movistar.es,False,1759842953.7945518
64.233.207.2,google.com,True,1759842953.8711083
64.233.207.2,facebook.com,False,1759842953.9520035
64.233.207.2,youtube.com,False,1759842954.0483897
64.233.207.2,twitter.com,False,1759842954.1231842
64.233.207.2,microsoft.com,False,1759842954.206432
64.233.207.2,github.com,True,1759842954.286489
64.233.207.2,slack.com,False,1759842954.3688273
64.233.207.2,movistar.es,False,1759842954.4447174
71.10.216.1,google.com,True,1759842954.5250845
71.10.216.1,facebook.com,True,1759842954.588529
71.10.216.1,youtube.com,True,1759842954.669499
71.10.216.1,twitter.com,True,1759842954.7327101
71.10.216.1,microsoft.com,False,1759842954.8185441
71.10.216.1,github.com,False,1759842954.9029627
71.10.216.1,slack.com,False,1759842954.9890606
71.10.216.1,movistar.es,False,1759842955.0539324
71.10.216.2,google.com,True,1759842955.12693
71.10.216.2,facebook.com,True,1759842955.1954896
71.10.216.2,youtube.com,True,1759842955.2625375
71.10.216.2,twitter.com,False,1759842955.3383
71.10.216.2,microsoft.com,True,1759842955.4025877
71.10.216.2,github.com,False,1759842955.4599402
71.10.216.2,slack.com,False,1759842955.5332866
71.10.216.2,movistar.es,False,1759842955.612468
209.18.47.61,google.com,True,1759842955.7199752
209.18.47.61,facebook.com,True,1759842955.8045623
209.18.47.61,youtube.com,True,1759842955.91333
209.18.47.61,twitter.com,True,1759842955.9951165
209.18.47.61,microsoft.com,True,1759842956.0963821
209.18.47.61,github.com,False,1759842956.202191
209.18.47.61,slack.com,False,1759842956.2931392
209.18.47.61,movistar.es,False,1759842956.4038746
209.18.47.62,google.com,True,1759842956.483478
209.18.47.62,facebook.com,True,1759842956.5640123
209.18.47.62,youtube.com,True,1759842956.6393418
209.18.47.62,twitter.com,True,1759842956.704738
209.18.47.62,microsoft.com,True,1759842956.7618608
209.18.47.62,github.com,False,1759842956.8334506
209.18.47.62,slack.com,False,1759842956.8957427
209.18.47.62,movistar.es,False,1759842956.9644437
212.230.255.1,google.com,True,1759842957.1350784
212.230.255.1,facebook.com,False,1759842957.2908592
212.230.255.1,youtube.com,False,1759842957.4418993
212.230.255.1,twitter.com,False,1759842957.6470358
212.230.255.1,microsoft.com,True,1759842957.8037207
212.230.255.1,github.com,False,1759842957.9530113
212.230.255.1,slack.com,False,1759842958.1576104
212.230.255.1,movistar.es,False,1759842958.3622398
212.230.255.129,google.com,True,1759842958.5670726
212.230.255.129,facebook.com,False,1759842958.769817
212.230.255.129,youtube.com,False,1759842958.9125426
212.230.255.129,twitter.com,True,1759842959.0645008
212.230.255.129,microsoft.com,True,1759842959.192282
212.230.255.129,github.com,False,1759842959.3824434
212.230.255.129,slack.com,False,1759842959.5651832
212.230.255.129,movistar.es,False,1759842959.7979252
84.236.142.130,google.com,True,1759842960.0013325
84.236.142.130,facebook.com,True,1759842960.2068973
84.236.142.130,youtube.com,True,1759842960.4115276
84.236.142.130,twitter.com,True,1759842960.5799944
84.236.142.130,microsoft.com,True,1759842960.8184369
84.236.142.130,github.com,True,1759842961.0265992
84.236.142.130,slack.com,False,1759842961.227078
84.236.142.130,movistar.es,False,1759842961.3832438
64.233.217.2,google.com,True,1759843261.448881
64.233.217.2,facebook.com,True,1759843261.5474575
64.233.217.2,youtube.com,True,1759843261.6064863
64.233.217.2,twitter.com,True,1759843261.6661944
64.233.217.2,microsoft.com,True,1759843261.7324247
64.233.217.2,github.com,True,1759843261.7972152
64.233.217.2,slack.com,True,1759843261.8724568
64.233.217.2,movistar.es,False,1759843261.955128
64.233.217.3,google.com,True,1759843262.0346606
64.233.217.3,facebook.com,True,1759843262.1157737
64.233.217.3,youtube.com,True,1759843262.19669
64.233.217.3,twitter.com,False,1759843262.2790418
64.233.217.3,microsoft.com,True,1759843262.3611774
64.233.217.3,github.com,True,1759843262.4321623
64.233.217.3,slack.com,True,1759843262.5149128
64.233.217.3,movistar.es,False,1759843262.5981405
64.233.207.16,google.com,True,1759843262.6762378
64.233.207.16,facebook.com,False,1759843262.7502246
64.233.207.16,youtube.com,False,1759843262.8289466
64.233.207.16,twitter.com,True,1759843262.9074504
64.233.207.16,microsoft.com,False,1759843262.9825516
64.233.207.16,github.com,True,1759843263.0636234
64.233.207.16,slack.com,False,1759843263.1196601
64.233.207.16,movistar.es,False,1759843263.1837196
64.233.207.2,google.com,True,1759843263.2677567
64.233.207.2,facebook.com,False,1759843263.3458989
64.233.207.2,youtube.com,False,1759843263.4147353
64.233.207.2,twitter.com,True,1759843263.49389
64.233.207.2,microsoft.com,True,1759843263.5733895
64.233.207.2,github.com,True,1759843263.6345727
64.233.207.2,slack.com,False,1759843263.7195277
64.233.207.2,movistar.es,False,1759843263.8014135
71.10.216.1,google.com,True,1759843263.8913302
71.10.216.1,facebook.com,True,1759843263.9744298
71.10.216.1,youtube.com,True,1759843264.0464082
71.10.216.1,twitter.com,True,1759843264.1304262
71.10.216.1,microsoft.com,False,1759843264.2161248
71.10.216.1,github.com,False,1759843264.2944748
71.10.216.1,slack.com,False,1759843264.3838398
71.10.216.1,movistar.es,False,1759843264.4617608
71.10.216.2,google.com,True,1759843264.5160096
71.10.216.2,facebook.com,True,1759843264.5741968
71.10.216.2,youtube.com,False,1759843264.645526
71.10.216.2,twitter.com,True,1759843264.7075598
71.10.216.2,microsoft.com,True,1759843264.780374
71.10.216.2,github.com,False,1759843264.8447385
71.10.216.2,slack.com,False,1759843264.9157856
71.10.216.2,movistar.es,False,1759843264.9984362
209.18.47.61,google.com,True,1759843265.0971882
209.18.47.61,facebook.com,True,1759843265.1945245
209.18.47.61,youtube.com,True,1759843265.2944243
209.18.47.61,twitter.com,True,1759843265.396376
209.18.47.61,microsoft.com,True,1759843265.4987488
209.18.47.61,github.com,False,1759843265.5990748
209.18.47.61,slack.com,False,1759843265.7040174
209.18.47.61,movistar.es,False,1759843265.8104224
209.18.47.62,google.com,True,1759843265.858388
209.18.47.62,facebook.com,True,1759843265.9122424
209.18.47.62,youtube.com,True,1759843265.9870732
209.18.47.62,twitter.com,False,1759843266.056712
209.18.47.62,microsoft.com,False,1759843266.1259568
209.18.47.62,github.com,False,1759843266.1915417
209.18.47.62,slack.com,False,1759843266.2606227
209.18.47.62,movistar.es,False,1759843266.3315544
212.230.255.1,google.com,True,1759843266.477293
212.230.255.1,facebook.com,False,1759843266.6122327
212.230.255.1,youtube.com,False,1759843266.7653852
212.230.255.1,twitter.com,False,1759843266.9214787
212.230.255.1,microsoft.com,True,1759843267.1101396
212.230.255.1,github.com,False,1759843267.3107867
212.230.255.1,slack.com,False,1759843267.5137277
212.230.255.1,movistar.es,False,1759843267.717428
212.230.255.129,google.com,True,1759843267.924288
212.230.255.129,facebook.com,False,1759843268.1280098
212.230.255.129,youtube.com,True,1759843268.3327897
212.230.255.129,twitter.com,False,1759843268.5351036
212.230.255.129,microsoft.com,True,1759843268.7429326
212.230.255.129,github.com,False,1759843268.9586473
212.230.255.129,slack.com,False,1759843269.1528716
212.230.255.129,movistar.es,False,1759843269.2967806
84.236.142.130,google.com,True,1759843269.4392536
84.236.142.130,facebook.com,True,1759843269.6637256
84.236.142.130,youtube.com,True,1759843269.806217
84.236.142.130,twitter.com,True,1759843269.971072
84.236.142.130,microsoft.com,True,1759843270.1754177
84.236.142.130,github.com,True,1759843270.3766017
84.236.142.130,slack.com,True,1759843270.5836024
84.236.142.130,movistar.es,False,1759843270.7910407
64.233.217.2,google.com,True,1759843570.8540244
64.233.217.2,facebook.com,True,1759843570.9114945
64.233.217.2,youtube.com,True,1759843570.9972458
64.233.217.2,twitter.com,True,1759843571.0716486
64.233.217.2,microsoft.com,True,1759843571.148333
64.233.217.2,github.com,False,1759843571.2254605
64.233.217.2,slack.com,True,1759843571.3051012
64.233.217.2,movistar.es,False,1759843571.3662305
64.233.217.3,google.com,True,1759843571.444461
64.233.217.3,facebook.com,True,1759843571.52518
64.233.217.3,youtube.com,True,1759843571.5837824
64.233.217.3,twitter.com,True,1759843571.6563332
64.233.217.3,microsoft.com,True,1759843571.733632
64.233.217.3,github.com,True,1759843571.8110142
64.233.217.3,slack.com,True,1759843571.8929567
64.233.217.3,movistar.es,False,1759843571.9750085
64.233.207.16,google.com,True,1759843572.0621405
64.233.207.16,facebook.com,True,1759843572.1417415
64.233.207.16,youtube.com,False,1759843572.2177382
64.233.207.16,twitter.com,False,1759843572.29293
64.233.207.16,microsoft.com,False,1759843572.3710577
64.233.207.16,github.com,True,1759843572.4447951
64.233.207.16,slack.com,True,1759843572.5019524
64.233.207.16,movistar.es,False,1759843572.5818434
64.233.207.2,google.com,True,1759843572.6523485
64.233.207.2,facebook.com,True,1759843572.708792
64.233.207.2,youtube.com,False,1759843572.7870426
64.233.207.2,twitter.com,False,1759843572.8654563
64.233.207.2,microsoft.com,False,1759843572.9389002
64.233.207.2,github.com,True,1759843573.0088894
64.233.207.2,slack.com,True,1759843573.0761259
64.233.207.2,movistar.es,False,1759843573.1573827
71.10.216.1,google.com,True,1759843573.2493343
71.10.216.1,facebook.com,True,1759843573.3347087
71.10.216.1,youtube.com,True,1759843573.3997514
71.10.216.1,twitter.com,True,1759843573.4774806
71.10.216.1,microsoft.com,False,1759843573.5696974
71.10.216.1,github.com,False,1759843573.6520438
71.10.216.1,slack.com,False,1759843573.7192934
71.10.216.1,movistar.es,False,1759843573.7790658
71.10.216.2,google.com,True,1759843573.830343
71.10.216.2,facebook.com,True,1759843573.9067087
71.10.216.2,youtube.com,True,1759843573.9758596
71.10.216.2,twitter.com,True,1759843574.0196931
71.10.216.2,microsoft.com,False,1759843574.068464
71.10.216.2,github.com,False,1759843574.1347861
